,id,title,published_title,price,headline,is_paid,instructor_name,instructor_job,category
120,1543576,Pass the Certified Bitcoin Professional Exam,certified-bitcoin-professional,$49.99,Learn everything you need to pass the Bitcoin Certified Professional Exam,True,Timothy,"Author of ""Accelerated Learning for Entrepreneurs""",Personal Development
121,1555990,Cognitive Psychology - Learning The Human Behavior,cognitive-psychology-learning-the-human-behavior,$89.99,A Dummy Guide on Understanding Behavioural Psychology,True,Weng Honn,A combination of psychology + entrepreneur,Personal Development
122,1392226,Singing: How to Succeed at Vocal Auditions,how-to-audition-for-performers-101,$79.99,"A training course for performers to succeed at vocal auditions for Film, Theater, and Television.",True,Jessica,"Author, Voice, and Audition Coach",Personal Development
123,1471718,Leadership Masterclass: Learn How to Lead Other People,leadership-the-complete-leadership-in-business-course,$89.99,"Acquire leadership skills, learn about leadership strategies & theories, and become more self-confident!",True,Job Skills,✔ Professional online job skills education,Personal Development
124,1392090,*2020* The Complete Cover Letter Writing Course- Get hired!,coverletterwriting,$89.99,The most concise cover letter writing course quickly bringing you to cover letter mastery (Samples & Templates Included),True,Jake,Top Earning Course,Personal Development
125,1503396,Fully Accredited Professional Counselling for Adolescents,fully-accredited-professional-counselling-for-adolescents,$89.99,Professional Diploma Course To Increase your Counseling Skills To Specifically Help Adolescents,True,Dr Karen E,"Bestselling Instructor:Over 166,000 Students",Personal Development
126,1390146,Transform Your Life: 30 Experiments in Personal Change 2021,transform-your-life-experiments-in-personal-change,$89.99,Thirty personal growth experiments to reinvent yourself and build the life you want in 2021 and beyond.,True,Thomas,"Project Manager, Educator, Researcher, Author",Personal Development
127,1336600,SOCIAL SKILLS -- How to Make Friends & Connect With People,social-skills-real-life-case-studies,$89.99,Social Skills INFIELD. Improve Your Confidence & Self Esteem. Social Dynamics. How to Make Friends & Connect With People,True,Jason,Libertad Financiera || Dinámicas Sociales,Personal Development
128,1131148,The Real Power of I AM - Law of Attraction Master Class,the-real-power-of-i-am-law-of-attraction-master-class,$19.99,Discover Your Power.  Empower Your Life.  Control Your Destiny. Experience the Real Power of I AM and Law of Attraction,True,CCP International & RJ Banks,Law of Attraction and Professional Empowerment Coach,Personal Development
129,1273790,Structured Note Taking Vol 8: Belief and Mindset Management,structured-note-taking-vol-8-belief-and-mindset-management,$89.99,Implement a system to get clarity on your identity and collect all your beliefs into one master mindset database.,True,Timothy,"Author of ""Accelerated Learning for Entrepreneurs""",Personal Development
130,1336870,NLP Master Practitioner Certificate (Advanced to Specialist),neuro-linguistic-programming-nlp-master-practitioner-online-course,$89.99,Become certified in the Master Practitioner Level teachings and skills of advanced Neuro-Linguistic Programming (NLP),True,Kain,"Social Entrepreneur, Applied Psychology Instructor & Author",Personal Development
131,1217334,Interview Like A Champ!,interview-like-a-champ,$89.99,How To Master Both Sides Of The Job Interview (for job-seekers & hiring professionals),True,Ryan,"Automation, Lead Generation, Marketing & Sales Expert",Personal Development
132,1342794,Who Are You?  An In-depth Personal Transformation Journey,who-are-you-an-indepth-personal-transformation-journey,$89.99,You know you can become something better. Something more than you are now!,True,Brent,"Trainer in: Leadership,  Marketing, Family Counseling",Personal Development
133,1221446,Learn Communication Techniques,learn-communication-techniques,$19.99,Learn to develop effective communication skills to become a strong communicator,True,Vertex,Executive Coaches,Personal Development
134,1173126,Parenting and Emotional Bonding,sorting-the-emotional-bonding,$39.99,Skills for parenting and sorting the Emotional Bonding problems from the conception to the teenage,True,Elasto,Sorting the Emotional Bonding,Personal Development
135,1164218,Financial Freedom: Living a Millionaire Lifestyle,financial-freedom,$89.99,Create Unlimited Abundance - Money Success Principles of the Rich and Wealthy,True,Wilko,"International Consultant, Bestselling Author, Photographer",Personal Development
136,1184030,YOU 2.0: How To Instantly Upgrade Your Life,how-to-instantly-upgrade-your-life,$89.99,Discover 12 Proven Strategies To Help You Become The Best Version Of Yourself EVER!,True,Derek,Teaches 12 Crazy Good Courses You Will Love!,Personal Development
137,1284952,"Powerful, Confident Body Language for Business Women",powerful-confident-body-language-for-women,$89.99,Improve your nonverbal communication in business. Boost your confidence and self-esteem.,True,Kara,Leadership & Soft Skills for Emerging Leaders,Personal Development
138,1192364,Real Organization: How to Declutter & Organize Any Space!,how-to-de-clutter-and-organize-any-space,$64.99,Let go of clutter and grab on to happy living. Learn a tested system! It includes real life before/after photographs.,True,KW Professional,"Organization, Minimalism, Selfcare",Personal Development
139,1279268,How to Maximise your Personal Productivity and Time in 2021,how-to-maximise-your-personal-productivity-at-work-and-home,$89.99,"We show you Practical Techniques to Boost Productivity, Prioritize Better & Improve Your Time Management.",True,Andrew PM,A Centurion of teaching entrepreneurship over academics.,Personal Development
140,1123688,Managing conflict with skill and confidence,conflict-management,$44.99,Understanding conflict and resolving disagreements with confidence at work and in life,True,Skill,Films for a better workplace,Personal Development
141,1060082,Digital Nomads. Your Artist Bio & Sell Your Art in Galleries,your-artist-bio-sell-your-art-in-galleries-museum-shops,$44.99,Write a great artist bio so that you can sell art in art galleries & museum shops + Over 700 galleries & museums,True,Aerie,Artist ♦ Art Teacher ♦ Author ♦ Fibre Arts,Personal Development
142,1093194,The Secret to Happiness,happiness-and-resiliency-now,$89.99,"How to increase the quality of your life, starting TODAY. Learn to Overcome adversity with grace & manifest your dreams",True,Scott,"Executive Producer (42 Podcasts, 150+ courses)",Personal Development
143,1199916,Psychology of Persuasion: How to Convince People Easily,persuasion-basics,$19.99,"Learn Effective Psychological Techniques How to Persuade, Win Sympathy and Convince even the most Stubborn People",True,Timur,"Teacher, Life-Long Learner, Traveller",Personal Development
144,1119846,Mind Hacking - Double your Mindset Power and Resilience,mind-hacking-tame-your-fears-and-control-your-life,$89.99,Ultimate Growth Mindset and Control over Mind and Emotions for Great Success,True,Ahmed,Senior Consultant and LVAD NGO former Vice President.,Personal Development
145,956066,Confidence & Self-Love Course,confidence-self-love-course-with-coaching-cert,$19.99,"One Week to Huge Increases in Self-Love, Self-Esteem & Confidence!",True,Jessamine,Achieve Counselling & Coaching - LIVE your Potential!,Personal Development
146,942256,Peak Performance 101: How To Become The BEST Version of YOU,peak-performance-101,$89.99,"How To Think Like A Winner, Feel Like A Hero, And Live Like A Champion",True,Derek,Teaches 12 Crazy Good Courses You Will Love!,Personal Development
147,869790,Mindfulness Made Easy With International Teacher Teagan Fea,relax-into-life-with-mindfulness,$49.99,Learn a simple & powerful tool that will profoundly change your life. This is Mindfulness & meditation made easy!,True,Teagan,International Yoga Teacher & RTT Therapist,Personal Development
148,894054,Overcoming Caffeine Withdrawal,caffeine-withdrawal,$24.99,"Quit Caffeine, Beat Brain Fog, and Live a High Energy Life Without Caffeine Addiction",True,Matt,,Personal Development
149,798812,Procrastination Reversal By Replacing It With Good Habits,stop-procrastination-psychology-habit-building-exercises,$49.99,Identify your procrastination cause. Stop procrastination its root. Form healthy habits to never procrastinate again.,True,Alex,"Business, Entrepreneurship, SEO, Marketing, Amazon, YouTube",Personal Development
150,806606,The Writer's Toolbox: Character Breakdown Technique,the-writers-toolbox-character-breakdown-technique,$29.99,A Technical Writing Tool to Inspire the Creative Process,True,Michael,Head of Story Development at Inner Image Media,Personal Development
151,898386,Morning Routine: My 5 Step System For Morning Ritual Mastery,morning-routine,$19.99,How I 10x My Daily Success and Energy by Implementing an Amazing Morning Ritual & How You Can to!,True,Adrian,Entrepreneur | Life Changer | Adventurer | Life Hacker,Personal Development
152,703030,Get Smarter & Double your BrainPower: 5 Steps to Remembering,5-steps-to-remembering,$89.99,Trust Your Own Memory.,True,Katya,Executive Mind - Training Designed with the Brain in Mind.,Personal Development
153,732914,10X SUPERHUMAN Focus: Maximize Your Brain & Focus,learn-focus-techniques,$89.99,ULTIMATE Focus Training: Discover a Step-By-Step SYSTEM for Accelerating Your Focus Without Stress or Procrastination,True,Silviu,"Online Instructor Teaching 17 Courses and 124,000+ Students",Personal Development
154,813120,Build Your Spiritual Healing Business on a Budget,build-your-spiritual-healing-business-on-a-budget,$49.99,"Start and Grow your psychic, energy healing or spiritual healing business in a budget-friendly way",True,Sal,Clairvoyant Healer & Psychic Development Instructor,Personal Development
155,749048,Essentials : Learning & Recall anything at Warp Speed! Today,essentials-speed-reading-memory-study-skills-warpspeed-learning-nlp,$89.99,The most useful Neuroplasticity techniques to learning FAST - Learn to speed up your learning and recall now,True,Matthew,"NLP , Hypnosis , Neuro Linguistic Programming coach & Pro",Personal Development
156,800248,Prophetic Ministry and the Gifts of the Holy Spirit,prophetic-ministry-for-everyone,$19.99,This Bible-based course teaches you step-by-step how to operate in the prophetic and about the gifts of the Holy Spirit.,True,Dr. Stuart,Senior Pastor at Joy Community Church,Personal Development
157,783382,Novel Writing: Structure Your Story,novel-writing-structure-your-story,$39.99,"Create Your Novel Step-by-Step Using Three Acts, Nine Checkpoints, and Scene & Sequel",True,Steve,Published Author and Educator,Personal Development
158,848924,Startup Growth Strategies: Grow the Most Important Startup,startupmetoday,$89.99,Learn to unleash growth and greatness for the most important startup in the world: YOU. The Startup of YOU will grow,True,Mauricio,"Serial entrepreneur, techie, life hacker, expert PM & MBA",Personal Development
159,789028,Jnana Yoga: The Yoga of Contemplation,jnana-yoga,$49.99,The traditional Yoga practice of using the mind to go to the Self beyond the mind,True,Abhyasa,"Traditional Yoga (11 courses, 74,000+ enrollments)",Personal Development
160,885014,Productivity Hacks For Easily Distractible Entrepreneurs,productivity-hacks-for-easily-distractible-entrepreneurs,$89.99,Beat Overwhelm. Get Laser-Focused. Triple Your Productivity In No Time.,True,Nathalie Chantal,Serial Online Entrepreneur | Author | Instructor,Personal Development
161,828434,The 4 States of Consciousness,4statesofconsciousness,$19.99,The latest discoveries in Quantum Physics and Astronomy combined to explain the Evolution of Consciousness in you.,True,Michael,Science Writer - Science Fiction too.   Life is Good.,Personal Development
162,1066814,How to Build a Six Figure Coaching Business,michael-serwa-how-to-build-a-six-figure-coaching-business,$199.99,Michael Serwa's 2-day Workshop,True,Michael,Coach for the Elite,Personal Development
163,903040,Telling Stories is Attractive & The  Way To Sales Success!,men-who-tell-good-stories-are-more-attractive,$19.99,Indeed men who tell good stories are more attractive and that this truth can help men & women  to attract good business,True,Stan,Teacher-Broadcaster-Writer-World-wide Business Coach,Personal Development
164,884330,Learning the Hard Way Vol 7: Deliberate Practice,deliberate-practice,$89.99,Learn how to design a practice plan so that you can develop usable skills as opposed to just static knowledge.,True,Timothy,"Author of ""Accelerated Learning for Entrepreneurs""",Personal Development
165,856076,How to study to become a top achiever and reach your dreams,how-to-become-a-super-learner-and-a-student,$89.99,Learn simple and easy study methods that can help you to build effective study habits for achieving maximum exams result,True,Magdy,Career development Coach and Senior Engineer,Personal Development
